,lat,lon,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,CEC topsoil,CEC clay topsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurf_Winter,PSurf_Spring,PSurf_Summer,PSurf_Fall,Qair_Winter,Qair_Spring,Qair_Summer,Qair_Fall,Tair_Winter,Tair_Spring,Tair_Summer,Tair_Fall,Wind_Winter,Wind_Spring,Wind_Summer,Wind_Fall,Rainf_Winter,Rainf_Spring,Rainf_Summer,Rainf_Fall
135,-0.75,33.75,64.55,20.89,14.8,7.7,0.261,0.249,0.023,8.42,75.3,4.64,12.7,14.4,88546.93195535715,88539.6065187729,88750.6193621795,88581.50538782052,0.015199784674536341,0.015370446888965146,0.014377112675824132,0.015150896091987134,296.65855803228015,296.7122744597069,295.91942608516484,296.26180832875457,3.204078820914606,3.360551650045787,3.0875873831593403,3.154103058287546,7.410512631317068e-05,8.764571285688865e-05,5.7701268390602564e-05,7.838631631821026e-05
136,-0.75,34.25,56.56,20.74,22.76,7.49,0.558,0.307,0.092,12.91,53.7,7.04,9.5,8.5,87165.48568486722,87144.4138489011,87354.29128617217,87198.61771611721,0.014194069721840615,0.014260136432005448,0.01359780600801276,0.014677799128983472,295.9840007732372,295.951857220696,295.12238896062274,295.6275694047619,2.3357744571502974,2.3037714591712453,2.2273201954945057,2.225839003727106,6.829905641167299e-05,7.92361485482945e-05,4.247066759897986e-05,7.943525647732014e-05
137,-0.75,34.75,56.97,21.44,21.69,5.92,1.046,0.55,0.115,15.0,66.5,0.76,9.7,8.0,83010.0912815934,82968.94424404763,83182.20896428573,83011.52551785715,0.013006225612774668,0.01267338217687722,0.012757170710393721,0.013401715615888229,293.81282488953764,293.8316905860806,293.01829593406586,293.22634748168497,1.5858702508688185,1.696224049326923,1.6565228326190478,1.6680199547573258,8.820232887768196e-05,9.490913204187399e-05,7.76248971895421e-05,0.00011534180842579048
138,-0.75,35.25,57.32,20.68,22.08,6.14,1.054,0.528,0.12,14.16,65.2,0.66,10.0,8.0,80493.06375669643,80425.36022252747,80649.93316437729,80465.69739010988,0.011793227321354117,0.010817595474129978,0.011625704312087861,0.011990280046199583,292.53417010760074,292.6068069322344,291.48166561355305,291.7280106913919,1.516317677958448,1.9360919450457874,1.9469567587820515,1.9958367570238096,8.757632233851823e-05,7.89752753683509e-05,6.249719368474543e-05,9.006306887470293e-05
139,-0.75,35.75,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,76471.52955231228,76428.65011721611,76631.41810210622,76457.15385119048,0.00950380444535253,0.009084231884386392,0.010319502572893723,0.010700276439835114,289.04119733573714,289.34694130952386,287.67376861263733,288.02053068223444,2.0019726976556775,2.618619232239011,2.3805548424633702,2.5612820253571424,6.954407482259075e-05,5.64482967312249e-05,3.993860553295824e-05,6.538420777869305e-05
140,-0.25,22.75,22.915,16.52,10.57,3.7,0.187,0.115,0.019,5.92,29.7,5.34,4.5,6.0,95877.27363970924,95832.20997756411,96078.25169322346,95924.74251236263,0.01804696348723668,0.018281975377060385,0.01704870110920325,0.018634242898809474,299.1700041563644,299.1485958974359,298.22652567765573,298.67997888278387,1.3989477893990383,1.3521382676923077,1.3697983941758243,1.1923040988768314,4.664278236767289e-05,7.503990740384324e-05,5.781952885896631e-05,9.150665022205422e-05
141,-0.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91085.58646915063,91062.02379304031,91297.28196199634,91131.47113919414,0.01643033498365953,0.01757717182165746,0.01695897408791205,0.017323994396749035,296.28323538747713,296.8420978434066,295.84190456501835,296.21148647893773,1.3860942146554487,1.2498452769459705,1.1883953455631866,1.1113171088003666,4.0927024193738555e-05,5.445086354097986e-05,3.882999958607583e-05,6.734333882394688e-05
142,-0.25,28.25,26.48,44.82,28.8,8.3,0.735,0.297,0.071,21.64,52.7,16.21,10.9,10.4,90075.96377466805,90056.82363782052,90294.1495297619,90124.24089148353,0.015996716272893726,0.017295676304029253,0.017127764389194087,0.017278980554487122,296.23795608058606,296.7104464880953,295.94099063186815,296.115699180403,1.3016385978600047,1.210643679798535,1.0944446716575094,1.0789094242399269,3.9860578888736264e-05,4.1694615029945054e-05,3.568169907632747e-05,6.866245427907471e-05
143,-0.25,28.75,26.48,44.82,28.8,8.3,0.735,0.297,0.071,21.64,52.7,16.21,10.9,10.4,85265.98923901099,85247.79567032968,85456.86318681319,85288.77817628207,0.014369910403245154,0.015368597366758184,0.015539245966803986,0.015517960107600702,293.67968382497713,294.23108571428577,293.5105270192308,293.48478883241756,1.2504663325406362,1.20878485364011,1.057820085169414,1.0695558567261907,4.1553393645331724e-05,3.997694487014652e-05,3.605905666588535e-05,7.127713049560293e-05
144,-0.25,29.25,45.08,29.01,25.98,7.59,0.493,0.486,0.104,11.95,59.4,10.98,8.8,9.6,81227.66205711996,81233.46133333334,81400.22834844321,81237.02144093407,0.011604031531656307,0.012471246325549416,0.01229970128388272,0.012424710372939508,289.9560831181319,290.523193507326,289.91204340201466,289.88023593864466,1.2398991180826466,1.293644952522894,1.0587357653846157,1.1345795742170328,4.764865668107316e-05,4.0091200343632234e-05,3.6521922512819415e-05,7.381214905933628e-05
145,-0.25,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91546.01630328526,91551.58206364467,91754.54026648353,91582.3528305861,0.014150108387333958,0.015247629266941344,0.014702212937728883,0.015254689432692243,297.3768224393315,297.435137032967,296.977215503663,296.84019724816847,1.19777334203125,1.1977751627335165,1.0996167393452383,1.1353801810897437,2.6838321420701693e-05,2.9070272224725273e-05,2.5997501260439195e-05,6.04657935822282e-05
146,-0.25,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86451.85958888507,86459.89079532967,86652.49490934066,86496.11960760072,0.012167639919041852,0.013127460437957823,0.012952100618818622,0.01386342702152009,294.73890367502287,294.8299440338828,294.4927805494506,294.26785926282054,1.3406031556290061,1.370976779400183,1.2208255627609892,1.2660330521794871,3.272484523159913e-05,3.4176511297847986e-05,2.689595429871172e-05,7.792955091824725e-05
147,-0.25,30.75,30.987,18.546,16.467,5.082,0.3696,0.1815,0.0495,5.082,37.95,6.633,6.93,7.59,86290.84640882554,86285.79145558608,86485.44235760074,86341.36376327838,0.012153475392994455,0.01263654577861717,0.012338715971474316,0.013673986309981638,294.4706262654533,294.4267488003663,294.2943304761905,294.06965533882783,1.658603998276099,1.8458016413919414,1.7026590194184978,1.5455487472710625,3.254949948815174e-05,3.545718946634615e-05,2.4734339063136997e-05,7.561824530127398e-05
148,-0.25,32.75,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,88536.54342542356,88546.06798626372,88756.71790384616,88584.88144184982,0.015009740553828938,0.015658766399954158,0.014763958257097021,0.015465060398122659,296.51304673878207,296.47119601648353,295.8262995283883,295.94039902472525,2.7043238680505954,3.392700916634615,2.8685642042811357,2.7217470430586084,5.6686692957875454e-05,7.395932782622712e-05,4.314496774555385e-05,6.67182316034608e-05
149,-0.25,33.25,64.55,20.89,14.8,7.7,0.261,0.249,0.023,8.42,75.3,4.64,12.7,14.4,88555.99707034112,88555.52590567766,88777.72120009159,88600.50749908425,0.015422097335336487,0.01582268294528384,0.015050180100503614,0.015637525783424856,296.86757178628665,296.7463379624542,296.2209939789377,296.31633807692305,2.968056034728709,3.3742988952426742,2.8421147665109894,2.8300367537133697,6.659153302299506e-05,8.859945702057875e-05,5.114101851221722e-05,7.34916505730249e-05
150,-0.25,33.75,64.55,20.89,14.8,7.7,0.261,0.249,0.023,8.42,75.3,4.64,12.7,14.4,88540.18364508929,88543.36153205128,88761.76582463371,88585.42029945055,0.015481713968664112,0.015961823270375406,0.015012113831959661,0.015621666222069546,296.93071021749086,296.9830895238095,296.2133329349817,296.4559473580586,3.068331173113553,3.1978216059111726,2.862405519587912,2.8850572195650184,7.435965079828791e-05,9.184105575662965e-05,5.674140406450586e-05,8.502485727836776e-05
151,-0.25,34.25,56.56,20.74,22.76,7.49,0.558,0.307,0.092,12.91,53.7,7.04,9.5,8.5,88201.05731347298,88191.34946336994,88414.84701419414,88245.4144290293,0.015005723813186756,0.01547266898076919,0.01473412363530216,0.015619636981227062,296.9492558951465,296.8199918040293,296.05410314560436,296.52525804029307,2.434422142076465,2.354988517724359,2.1528563887316845,2.182753119537546,7.475154280561319e-05,8.575244857874689e-05,4.3427319715332973e-05,8.155805465474798e-05
152,-0.25,34.75,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,87440.94006868132,87423.58811309525,87660.74237271064,87492.28119734433,0.013627080562797569,0.01436272783873621,0.014324676727106186,0.015271398145146461,296.8109119957646,296.72458504578753,295.857993021978,296.3602684157509,1.7935037389079669,1.6632693165064105,1.4576999169688645,1.4879207568956043,8.015890979238727e-05,8.076396803867618e-05,4.7464517874760075e-05,8.412602799907288e-05
153,-0.25,35.25,56.97,21.44,21.69,5.92,1.046,0.55,0.115,15.0,66.5,0.76,9.7,8.0,81489.03101419414,81454.25390521978,81701.5870764652,81518.05526923077,0.011354087300743986,0.011697804324267348,0.0132909413685897,0.013654799916117169,293.9370547888049,293.86855959249084,292.9218485119047,293.1258125595238,1.6986120986818913,1.5178060216300364,1.3785886097710625,1.443577288470696,8.980749325493285e-05,7.984780043724797e-05,6.942431173418974e-05,0.00010002263210598646
154,-0.25,35.75,30.49,26.455,43.06,7.975,0.7465,0.402,0.16,30.59,62.75,17.33,9.35,6.55,76660.82906662088,76594.76111630037,76832.76524404762,76658.19315430401,0.00873092451605993,0.008291861907280183,0.010971536419093368,0.01094437257637357,289.16447745535714,289.5382054029304,288.1010682371795,288.1898532967033,2.009140544804258,1.9635968697023816,1.4457329810302197,1.5891107629990842,4.929834050142523e-05,4.914684710933041e-05,4.912404426460477e-05,6.385414481656483e-05
155,0.25,21.75,22.915,16.52,10.57,3.7,0.187,0.115,0.019,5.92,29.7,5.34,4.5,6.0,96135.41989457415,96099.03689423077,96356.90031181317,96194.9098003663,0.01745602284209016,0.018038797725961488,0.017004213206272836,0.01839585409203292,299.1438396628892,298.97277881868126,298.0988314560439,298.44429907051284,1.4632723692679712,1.3171080808653846,1.230463291592949,1.112192482227106,4.624903488019661e-05,7.432969393405898e-05,5.952308722343992e-05,8.534188299493881e-05
156,0.25,22.25,22.915,16.52,10.57,3.7,0.187,0.115,0.019,5.92,29.7,5.34,4.5,6.0,96096.70653119279,96057.8531881868,96318.27789926741,96154.72745283882,0.01779636134558146,0.0181434489899267,0.01730827667422156,0.01851592043910253,299.1332598260073,299.01511284340665,298.19582991758244,298.51134076923074,1.4521248418629809,1.333674098543956,1.2504781984935898,1.1437705641593405,4.454431662413452e-05,7.462090177426044e-05,6.044769368817547e-05,8.667264855493041e-05
157,0.25,22.75,22.915,16.52,10.57,3.7,0.187,0.115,0.019,5.92,29.7,5.34,4.5,6.0,96025.01927174907,95981.96645604397,96244.02711858974,96081.52785714286,0.017816028357715164,0.01793107233722523,0.017236584431089698,0.018517011568681272,299.15924921188184,299.0916907554945,298.12614509615383,298.61034863553107,1.4673724429000687,1.3657927462042123,1.287936027081044,1.1719135769505495,4.3362018233224456e-05,7.415995389834908e-05,5.9323429338827105e-05,9.101548594090623e-05
158,0.25,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93939.34841666666,93908.27156684981,94169.40394688646,93995.37451327838,0.017325443390367398,0.018405965280906555,0.01777730034523804,0.018280805423992626,297.7617322235577,298.2706915247253,297.0747873855311,297.6044981456044,1.4770079696216807,1.3165432837545787,1.143596698635531,1.117464079198718,3.52091956426282e-05,5.776093679120623e-05,4.453877882554945e-05,6.656411586652931e-05
159,0.25,28.25,20.9,54.0,25.2,8.0,0.84,0.27,0.08,23.8,56.0,14.8,10.0,11.0,91782.56369070512,91767.11083287546,92024.2662257326,91846.0514945055,0.016308903462368293,0.017747110974816797,0.01757702245512813,0.01774682917239007,296.9526110210623,297.5290797252747,296.5767980311356,296.78129608974365,1.3470287278960624,1.2370794990613554,1.0810737064606228,1.069808558841575,3.350600430251259e-05,4.532216267971612e-05,3.994701756611721e-05,6.412912427513078e-05
160,0.25,28.75,20.9,54.0,25.2,8.0,0.84,0.27,0.08,23.8,56.0,14.8,10.0,11.0,90737.90469837454,90716.6968191392,90971.25433424908,90793.426007326,0.01579977902807344,0.0171181584432234,0.017467210557692275,0.017517625711080533,296.5879078880495,297.08525046703295,296.17947721611716,296.2840100686813,1.3134139536549907,1.1788557899908425,1.0099975442490845,1.0306127472298536,3.257258918349359e-05,3.985985478832417e-05,3.7650600806357505e-05,6.375256092467912e-05
161,0.25,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82587.1922069597,82585.09509203296,82757.17479807694,82601.94373534799,0.012192111003605724,0.013062415841575055,0.012804549556089699,0.013141633496565877,291.5695577335165,291.93836926739925,291.28125458791203,291.24817371794865,0.9336160002186357,1.0074387887820513,0.8458795038324176,0.8841092571932234,3.607640549420215e-05,4.064546431955129e-05,3.485890283909488e-05,8.032574870873223e-05
162,0.25,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87454.47470066392,87449.04121886448,87651.13305448716,87493.4449120879,0.012337871402054655,0.013160174013965147,0.013155483277243548,0.014004244873855272,295.7662980214057,295.9688526831502,295.3513984111722,295.2050589697802,1.1684791046314102,1.1367222351602564,1.0241547704166667,1.0320944902426739,2.3503144329962226e-05,3.4089978792902934e-05,2.5238436819820876e-05,7.033854362865934e-05
163,0.25,30.75,30.987,18.546,16.467,5.082,0.3696,0.1815,0.0495,5.082,37.95,6.633,6.93,7.59,87113.58164583334,87105.03256868132,87315.85297939561,87171.35133836998,0.012677865138266901,0.01348196406547614,0.013472804791895563,0.014854699694825953,296.26962339858056,296.161205,295.75021705128205,295.6069819093406,1.6484914504618817,1.741538229679487,1.6273347150641024,1.4954231014789379,2.499405769356685e-05,3.707667699175825e-05,2.653805106236044e-05,7.195045751783881e-05
164,0.25,32.25,38.36,37.36,24.36,7.78,0.649,0.303,0.089,17.42,54.5,12.65,9.9,10.4,87929.27219190706,87936.91754899267,88145.11406272893,87968.39483562272,0.01554343683822684,0.016363168467948688,0.015558593862179438,0.016102502596153798,296.09046230826465,295.96603980769225,295.32092775183156,295.40737564560436,1.9415951261635758,2.2949947722344324,2.0633843053525642,1.852649996923077,4.533487966151556e-05,6.635724230539267e-05,3.6749034612858976e-05,6.200092783928132e-05
165,0.25,32.75,38.36,37.36,24.36,7.78,0.649,0.303,0.089,17.42,54.5,12.65,9.9,10.4,88280.44374307463,88282.10960531136,88507.62986401099,88332.7305691392,0.016204601354166633,0.01666167305196883,0.016184448210851608,0.016756894917124485,296.5576032554944,296.459232239011,295.7919638690476,296.0426269047619,2.06424835456788,2.4807696204990846,2.1224846410073264,1.9566849295054947,6.362716283188709e-05,7.990418082873993e-05,3.831312483264542e-05,7.271084230675055e-05
166,0.25,33.25,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,88262.57876402243,88259.76104441391,88488.26602930404,88309.50743727105,0.0163657881179315,0.016698909104624488,0.016184258686126333,0.016671319646291146,296.87975228136446,296.6981943635531,296.02479977106225,296.31567357142853,2.316977575835623,2.5797728810073264,2.2353313992445054,2.1498240019093404,9.070331550799523e-05,9.77603949033597e-05,3.890093140654213e-05,8.312257465840587e-05
167,0.25,33.75,64.55,20.89,14.8,7.7,0.261,0.249,0.023,8.42,75.3,4.64,12.7,14.4,88378.45190750915,88372.12154716116,88608.71794551282,88423.31635027472,0.015994076633041383,0.016343843209477966,0.015966549187271015,0.01637385978411167,296.96756445226646,296.7741146886447,296.1551608241758,296.3900420787546,2.4725598710485346,2.5443329597161175,2.205619874363553,2.2031749712866304,8.124408635229299e-05,8.700521617796558e-05,3.424277318268718e-05,8.706601044731427e-05
168,0.25,34.25,56.56,20.74,22.76,7.49,0.558,0.307,0.092,12.91,53.7,7.04,9.5,8.5,87683.02734598213,87669.10476373626,87905.67707188644,87719.29617216118,0.01497678176659794,0.015628764698488957,0.015489785723672121,0.01593646262637357,296.85145689045333,296.6534713095238,295.91929685897435,296.19488681776556,1.9242242745003435,1.8223976727564102,1.6051338587912087,1.6205857966483517,7.586361120315587e-05,8.183762746542346e-05,4.5446951209703294e-05,0.0001057734037616575
169,0.25,34.75,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,84571.78891781135,84556.80775915751,84799.30603708791,84617.24148443225,0.012584606537849085,0.013683488327655638,0.014602144202609846,0.014964716551510946,295.60951476877284,295.62406050366303,294.6570832005495,294.96044929029307,1.705836130533997,1.53662098849359,1.3444720632738094,1.3858793336126374,8.606970525851255e-05,8.758541642030771e-05,6.93538935709619e-05,0.00011566894496403078
170,0.25,35.25,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,79200.69931879579,79158.11211309524,79411.58094871795,79233.86950457876,0.010117851645381122,0.01037731531231679,0.01329218510370874,0.01314142443086076,292.09630345867674,292.2109140430403,290.9182739835165,291.28777986263736,1.951308625207761,1.603545620769231,1.0984367974542124,1.3772720756318682,6.287858493462244e-05,6.61067656567117e-05,6.981634278708388e-05,8.338229835217437e-05
171,0.25,35.75,56.97,21.44,21.69,5.92,1.046,0.55,0.115,15.0,66.5,0.76,9.7,8.0,81855.71801241985,81755.88505311355,82075.27554899268,81881.96247893773,0.009114100242839917,0.008359076716071378,0.013013478310897377,0.012277146382097022,292.9396990321658,293.23576551282054,292.0240909661172,292.0942650412088,1.9369181681381638,1.902146368424908,1.1301089761446887,1.3067288971016484,5.332845779439963e-05,5.074079521748095e-05,5.151411946413662e-05,6.491679975246446e-05
172,0.75,21.75,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,96166.12202197802,96132.1225691392,96400.29559706959,96233.45320009155,0.017738668275526517,0.018230541398122656,0.017418117162545738,0.018588242398351593,299.3661848242904,299.1141828113553,298.1945409478022,298.5796938919415,1.5253542131823488,1.3645265594780218,1.1852636831547618,1.1079296227179487,3.8992691506063553e-05,7.363720139880257e-05,6.204268799358243e-05,8.462376530033846e-05
173,0.75,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90714.40606021063,90698.32419505493,90961.56035302198,90790.47154075092,0.015166049259987371,0.016466781282509127,0.017367861747023757,0.017644596707875417,297.08045077953295,297.56866884157506,296.4698845238095,296.61408608516484,1.334925233401442,1.220322389574176,0.9010566813003662,0.9807041978250914,2.781535289408768e-05,4.0111647260119054e-05,3.9054795985942865e-05,5.995951811876667e-05
174,0.75,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89528.67673151329,89509.94985485348,89767.79741163003,89592.05787545786,0.013595074980339916,0.01500962805883694,0.01610279950274721,0.016178994453525584,295.97506803056325,296.3375958012821,295.3655498443223,295.41681721611724,1.176328422011218,1.101282506364469,0.8466208137271062,0.9337581317948718,2.7339149517158884e-05,3.9857602995283894e-05,3.479522334564945e-05,6.461900735673076e-05
175,0.75,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87421.27520335394,87400.57184844323,87642.91054075092,87476.29831730771,0.012537582067851362,0.013775425887591524,0.014929676774038416,0.015314844810668447,295.5437400011447,295.79337016941395,295.00688762820516,294.9482556593406,1.334035344024153,1.2867732836950552,1.0079194389880952,1.0642168305540294,2.2524697425389196e-05,4.23619741682652e-05,3.2572937621657506e-05,7.069209805814835e-05
176,0.75,30.75,30.987,18.546,16.467,5.082,0.3696,0.1815,0.0495,5.082,37.95,6.633,6.93,7.59,87110.44085542581,87092.94848076924,87337.21465155677,87176.39551968865,0.01289104123884496,0.013941665075091517,0.014995359362179442,0.015711510082188584,296.0233003113553,296.00635646978026,295.4173008882784,295.37618772435894,1.7085990858161633,1.7282967263873628,1.448403746785714,1.4063526424404762,1.92902481700435e-05,4.171343641163003e-05,3.111113388095238e-05,7.242728095534872e-05
177,0.75,31.25,30.987,18.546,16.467,5.082,0.3696,0.1815,0.0495,5.082,37.95,6.633,6.93,7.59,87276.56583899955,87263.94806730769,87512.51001739924,87342.31111584249,0.013723419051241954,0.014688052168955993,0.015502842257325953,0.016169832533424876,296.59478315476196,296.36444675366295,295.88170168956043,295.7747245833333,1.789631559417926,1.8954973608424908,1.6155043282326007,1.520822163264652,2.083829465446429e-05,4.260885662408095e-05,2.8062950113827837e-05,6.686599862591576e-05
178,0.75,33.25,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,88991.59960422391,88976.91392216118,89223.091632326,89038.0700187729,0.016736955617702564,0.017013220225732536,0.01713267937683144,0.017526552174908377,297.6227695341118,297.25431392399264,296.52150261446883,296.78289128663,1.601868490242674,1.7043447708333337,1.4701736893910253,1.435018439871795,7.360358117763662e-05,8.051496850364654e-05,3.909519498373957e-05,0.00010089967622136852
179,0.75,33.75,64.55,20.89,14.8,7.7,0.261,0.249,0.023,8.42,75.3,4.64,12.7,14.4,89128.48518126145,89118.91962271061,89372.1243360806,89177.44687957875,0.015887365581072524,0.016450444024267343,0.016855865623855274,0.01706690635897431,297.90679047046694,297.56799318681317,296.849184478022,297.0264630357143,1.7109572233865615,1.7198262869505494,1.4350422063186816,1.4282778768543953,8.062727962704577e-05,8.048032276807583e-05,4.266729643154102e-05,0.00010581747839099742
180,0.75,34.25,27.89,21.38,50.83,8.94,0.434,0.317,0.026,21.44,44.0,33.54,19.7,10.0,86868.75062889194,86855.73553617216,87098.82855448716,86904.40087316852,0.013303512356427386,0.014092441429716062,0.015013815085164785,0.015144113211080537,296.38813024381864,296.07677207875463,295.15178509615384,295.29865873626375,1.5129088331776555,1.4305275285393775,1.2601446033424908,1.2386446489056777,7.768488795288252e-05,8.199804702017436e-05,5.198063144573626e-05,0.00011763285696659781
181,0.75,34.75,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,82160.96680643315,82125.30732188646,82401.2339010989,82205.10741941395,0.0099170710759901,0.0105520626575091,0.013332670883928524,0.012957666781822284,293.8576792714057,293.7396321749085,292.4501142948718,292.8629050915751,1.630933081121795,1.4310997542719783,1.1718038899679486,1.2751220796794873,5.333290894103562e-05,6.733286579875055e-05,6.358321028982711e-05,9.585105817117877e-05
182,0.75,35.25,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,79772.60195060668,79721.96026556777,80015.73019551282,79806.52110897437,0.009349064977506824,0.009321073082829624,0.013411446914835116,0.012433468398122661,292.0585473861035,292.46030892399267,291.0447452701465,291.22513124999995,1.8787493052266484,1.6600631736721614,0.9844406894597071,1.3234264899679489,4.113464459759506e-05,5.1110664979056774e-05,5.9876692329805485e-05,6.656421069426666e-05
183,0.75,35.75,56.97,21.44,21.69,5.92,1.046,0.55,0.115,15.0,66.5,0.76,9.7,8.0,85675.01844631409,85582.2177632784,85955.75507554946,85731.63792994505,0.009934929679384115,0.009156298606227046,0.015644319520146468,0.013603457610576877,296.18664426282055,296.90210673992675,295.965304308608,296.0533586401099,1.766996332367216,1.832359123919414,1.0981050258150182,1.2707110852701466,3.668634907657747e-05,4.2027439008648345e-05,3.629965014546703e-05,5.77606546706414e-05
184,0.75,36.25,59.0,15.58,25.5,7.16,0.784,0.336,0.216,14.4,47.8,5.88,10.0,5.6,86339.48872395835,86247.40735714285,86598.93680082417,86396.85238598903,0.010606303748317263,0.009767617991895553,0.014611835993360762,0.013490535993131821,295.9936838284112,296.90994255036634,295.95694938186807,296.1540578021978,2.306764566626603,2.377385422838828,1.416368951085165,1.627744923498168,3.5254669799443955e-05,4.513384207558169e-05,2.560690120856227e-05,6.296868031715677e-05
185,1.25,20.75,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,96378.48077707189,96346.53790155676,96625.41502976188,96453.68929212456,0.018042255979967895,0.01823566929006407,0.017811016821428514,0.01882607292445051,299.73954544814563,299.41283881410254,298.5987131639194,298.7744150274725,1.6163509661824635,1.4617527382692308,1.1820468597985347,1.1256825576465201,3.729241099009845e-05,6.21351796909304e-05,6.385579032691538e-05,7.524820330196117e-05
186,1.25,21.25,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,96290.46674210166,96259.27030677657,96539.24290018313,96370.44702060438,0.017805514535027434,0.018178820420100675,0.01776833989125454,0.01901690970398346,299.83544906936817,299.5484790430403,298.5963611401099,298.9422397847985,1.619546697550939,1.460774102912088,1.1669535123992674,1.1231008365521977,3.4692804316334705e-05,7.096065763644688e-05,6.337986026464835e-05,7.65758761918425e-05
187,1.25,21.75,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,96223.93192427885,96193.05350274725,96474.04241575091,96302.2899313187,0.017702685118446606,0.018180674894459636,0.017722562590659286,0.018798533801510933,299.6616631261447,299.4198748031136,298.49186689102567,298.7791712362638,1.6192484613118134,1.4445289797619045,1.153347325201923,1.1266780823232603,3.306723577083333e-05,7.30510975979773e-05,6.4167690391474e-05,8.760985614054799e-05
188,1.25,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95803.34884186127,95777.0799166667,96064.49899862637,95886.85833150182,0.016768090962568632,0.017874347684294835,0.017511159392399223,0.01836858376991754,298.60673140682235,298.85621453296704,297.75333983516487,298.2379510119048,1.597521954636561,1.4030241622206958,1.1309117003617217,1.0977180935210622,3.2312734528502744e-05,6.980223576372637e-05,5.9667781167575826e-05,8.366595861217253e-05
189,1.25,27.75,40.71,34.4,24.92,7.79,0.483,0.242,0.094,13.23,63.0,13.61,8.6,11.0,93809.09659294871,93792.92149725276,94070.91781868132,93887.5130934066,0.01663214580463022,0.01805909350183144,0.017531025427426697,0.01795851304876368,297.6697287374085,298.2957800457876,296.8618687591575,297.3439096978022,1.3842582579481457,1.2817976016254582,1.0414273121703295,1.0573806250320512,2.7623805789033882e-05,5.776830857509158e-05,5.368480114606227e-05,6.45254553955934e-05
190,1.25,28.25,40.71,34.4,24.92,7.79,0.483,0.242,0.094,13.23,63.0,13.61,8.6,11.0,93238.18756610576,93228.93376098899,93499.780628663,93316.63609569597,0.01639740213178224,0.018111869034111674,0.017461509067765515,0.01782340107944133,297.54194648065476,298.21069210164836,296.76885539835166,297.1799835210623,1.3981992824673763,1.2736473688827838,1.0668430481657507,1.0665074800091574,2.7278474013478705e-05,5.318920812042123e-05,5.1389371060435164e-05,6.118169538896447e-05
191,1.25,28.75,40.71,34.4,24.92,7.79,0.483,0.242,0.094,13.23,63.0,13.61,8.6,11.0,92342.96940911173,92339.2262554945,92606.36148946888,92423.79793543956,0.015951080844007506,0.017735359704670283,0.01738533710210617,0.01765116261149263,297.3431214554716,297.9991556501831,296.63774746337,296.91911636904763,1.4495245304475732,1.2840280100274724,1.0548845651419412,1.0715295724038465,2.673384896411401e-05,4.898836721520146e-05,4.880144229029304e-05,5.911508502106227e-05
